,Library.Full.Name,Library.Number,Survey.Year.From,A1.3.Ontario.Library.Service..OLS..Region..English.,A1.4.Type.of.Library.Service..English.,A1.5.Mailing.Address,A1.9.Street.Address,A1.10.City.Town,A1.11.Province,A1.12.Postal.Code,A1.13.Web.Site.Address,A1.14..No..of.Active.Library.Cardholders,B1.1..Net.Balance.brought.forward.from.previous.year,B2.1.1..Public.Library.Operating.Grant..PLOG.,B2.1.2..Pay.Equity.Grant,B2.1.3..First.Nation.Salary.Supplement.Grant,B2.1.4..Total.Provincial.Operating.Funding,B2.2..Local.Operating.Funding..e.g..Municipality.or.Band.local.operating.funding.,B2.4.1.03..Trillium.Foundation.funding,B2.4.1.04..Provincial.student.employment.funding,B2.4.1.05..ServiceOntario,B2.4.1.07..CAP.youth.support,B2.4.1.08..Young.Canada.Works,B2.4.1.10..OLCF,B2.4.1.99..Other.Project.Grant,B2.4.1a..Total.Project.Grants,B2.5..Donations..monies.donated.by.outside.bodies..e.g..Friends.groups..trust.funds.etc..,B2.6..Self.Generated.Revenue..e.g..fines..fees..sales.fundraising..room.rentals..cafe.revenue..etc..,B2.7..Debt.Services.and.Reserve.Fund.Revenues,B2.8..Other..Specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..e.g..Connectivity.,B2.9..Total.Operating.Revenues,B3.1..Provincial,B3.2..Federal,B3.3..Local,B3.4..Other..specify.any.other.source.of.funds.not.included.above.and.indicate.the.amount.received.from.each.funding.source.listed..report.each.funding.source.on.a.separate.line.,B3.5..Total.Capital.Revenues,B4.01..Materials,B4.01.1..General..Include.all.physical.items.that.are.not.electronic..e.g..books..periodicals..etc..,B4.01.2..Electronic..e.g..electronic.subscriptions.and.other.databases..downloadable.media..gaming..software..Playaway..DVDs..and.e.resources.,B4.02..Staffing..Total.funds.spent.on.all.staff..including.benefits..,B4.03..Staff.Training..Total.funds.spent.on.staff.training..including.travel.and.accommodation.,B4.04..Facilities.Utilities..Costs.related.to.library.facility.operation..e.g..insurance..rent..lighting..maintenance..etc..,B4.05.1..Telephone.and.Fax,B4.05.2..Dedicated.Internet.Connectivity.Costs..e.g..wireless..ISDN..dedicated.lines..,B4.06..Computer.Services..Total.spent.on.computer.equipment.and.related.expenses..e.g..computer.maintenance.contracts..etc...new.automated.systems..etc..,B4.07..Debt.Charges.and.Transfers.to.Reserve.Funds,B4.08..Funds.returned.to.government.sources,B4.09..Contract.payments.made.to.library.board.for.library.services..Specify.the.library.board.s..and.amount.given.to.each.board..report.each.payment.on.a.separate.line.,B4.10..Other..specify.all.other.expenditures.not.reported.above.and.indicate.the.amount.spent.for.each.expenditure.listed..report.each.item.on.a.separate.line.,B5.0..Total.Operating.Expenditures,B6.0..Total.Capital.Expenditures..funds.expended.on.land..building.construction.renovation.or.furniture.,C4.1.F..No,C4.1.T..Yes,C4.2..If.yes..how.many,C4.3.01..Freegal,C4.3.02..Freading,C4.3.03..Hoopla,C4.3.04..Zinio,C4.3.05..IndieFlix,C4.3.06..Flipster,C4.3.07..Naxos,C4.3.90..Other,D1.0.H..How.many.hours.per.week.in.your.library.constitute.a.full.time.position..must.be.at.least.32.5.hours..,D1.1.1.C..Librarians,D1.1.2.C..Library.Technicians,D1.1.3.C..EXCEL.Graduates,D1.1.4.C..Other.Staff,D1.1.5.C..Volunteers,D1.2.1.C..Librarians,D1.2.1.H..Librarians,D1.2.2.C..Library.Technicians,D1.2.2.H..Library.Technicians,D1.2.3.C..EXCEL.Graduates,D1.2.3.H..EXCEL.Graduates,D1.2.4.C..Other.Staff,D1.2.4.H..Other.Staff,D1.2.5.C..Volunteers,D1.2.5.H..Volunteers,E1.1..Total.No..of.Public.Access.Workstations.available.in.your.library,E1.1.1..Provide.Internet.access,E1.1.2..Provide.OPAC.and.or.ILS.Access,E1.1.4..Total.number.of.lending.laptops..netbooks..and.tablets..e.g..iPads.,E1.2..E.readers,E2.1.F..Does.your.library.have.an.automated.catalogue.system.,E2.1.T..Does.your.library.have.an.automated.catalogue.system.,E2.3.F..Does.your.library.provide.wireless.Internet.connection.,E2.3.T..Does.your.library.provide.wireless.Internet.connection.,E2.4.F..Does.your.library.have.a.3D.Printer.s.,E2.4.T..Does.your.library.have.a.3D.Printer.s.,E2.5..If.yes.state.how.many.,E2.6.F..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.,E2.6.T..Does.your.library.have.a.Maker.Space..mobile.Maker.Space..Digital.Media.Lab..Digital.Learning.Centre..Self.Publishing.Centre..Recording.Studio.etc.,E2.7..If.yes.state.how.many.,E3.1.SPC..Main.Library,E3.1.SPH..Main.Library,E3.2.SPC..Branches.open.12.hours.per.week.or.more,E3.2.SPH..Branches.open.12.hours.per.week.or.more,E3.3.SPC..Branches.open.less.than.12.hours.per.week,E3.3.SPH..Branches.open.less.than.12.hours.per.week,E3.4.SPC..Bookmobile.stop.locations,E3.4.SPH..Bookmobile.stop.locations,E3.5.SPC..Deposit.Stations.and.Kiosks..refer.to.criteria.,E3.5.SPH..Deposit.Stations.and.Kiosks..refer.to.criteria.,E3.6.SPC..No..of.Bookmobiles.owned.by.your.library.board,F1.0..Total.Annual.Circulation..Actual.Annual.Direct.Circulation.,F2.1.P..No..of.programs.held.annually,F2.2.A..Annual.program.attendance,F2.301.Attendance..Early.literacy.and.Early.learning,F2.301.Programs..Early.literacy.and.Early.learning,F2.302.Attendance..Other.Children.s.programming,F2.302.Programs..Other.Children.s.programming,F2.303.Attendance..Summer.Reading,F2.303.Programs..Summer.Reading,F2.304.Attendance..Homework.help,F2.304.Programs..Homework.help,F2.305.Attendance..Class.instruction.at.a.library.or.school,F2.305.Programs..Class.instruction.at.a.library.or.school,F2.306.Attendance..Teen.programming,F2.306.Programs..Teen.programming,F2.307.Attendance..Newcomer.focus,F2.307.Programs..Newcomer.focus,F2.308.Attendance..Careers..job.help...skills.,F2.308.Programs..Careers..job.help...skills.,F2.309.Attendance..Business.Development,F2.309.Programs..Business.Development,F2.310.Attendance..Community.Development,F2.310.Programs..Community.Development,F2.311.Attendance..Technology..social.media.and.computer.literacy.,F2.311.Programs..Technology..social.media.and.computer.literacy.,F2.311a.Attendance..Maker.space..Digital.media.lab..Self.publishing,F2.311a.Programs..Maker.space..Digital.media.lab..Self.publishing,F2.312.Attendance..Genealogy..local.history..Doors.Open,F2.312.Programs..Genealogy..local.history..Doors.Open,F2.313.Attendance..Adult.learning..not.covered.elsewhere.,F2.313.Programs..Adult.learning..not.covered.elsewhere.,F2.314.Attendance..Seniors.programming,F2.314.Programs..Seniors.programming,F2.315.Attendance..Culture.Days..poetry.and.story.readings..art.shows,F2.315.Programs..Culture.Days..poetry.and.story.readings..art.shows,F2.316.Attendance..First.Nations.Public.Library.Week,F2.316.Programs..First.Nations.Public.Library.Week,F2.317.Attendance..First.Nation.Communities.Reads,F2.317.Programs..First.Nation.Communities.Reads,F2.318.Attendance..Ontario.Public.Library.Week...Canadian.Library.Month,F2.318.Programs..Ontario.Public.Library.Week...Canadian.Library.Month,F2.319.Attendance..Book.Clubs,F2.319.Programs..Book.Clubs,F2.320.Attendance..Other,F2.320.Programs..Other,F3.1.1..No..of.requests.made.to.other.libraries,F3.1.2..No..of.items.being.borrowed,F3.2.1..No..of.requests.received.from.other.libraries,F3.2.2..No..of.items.lent,G1.1.1.W..All.circulation.except.E.books..downloadable.audio.books..music.and.video,G1.1.2.W..All.circulation.for.E.books..downloadable.audio.books..music.and.video.,G1.1.3.W..Total.circulation.of.all.library.materials,G1.2.1.W..Total.In.Library.Materials.Use,G1.3.1.W..No..of.people.using.library.workstations,G1.3.2.W..No..of.times.electronic.databases.are.accessed.by.library.users,G1.3.3.W..No..of.people.using.public.library.wireless.connection,G1.3.4.W..No..of.people.using.Maker.Spaces..Digital.Media.labs..Self.Publishing.Centres,G1.4.1.W..No..of.standard.reference.transactions,G1.4.2.W..No..of.electronic.reference.transactions,G1.4.3.W..No..of.Reader.s.Advisory.transactions,G1.4.4.W..No..of.Information.Communication.Technology..software.and.social.media.support.requests,G1.4.5.W..Average.staff.time.in.minutes.per.Information.Communication..Technology..software.and.social.media.support.request.,G1.4.6.W..Number.of.times.accessible.material..equipment.or.devices.are.requested,G1.5.1.W..No..of.visits.to.the.library.made.in.person,G1.5.2.W..No..of.electronic.visits.to.the.library.website,G1.5.3.W..No..of.Social.Media.visits,H1.1.1.01..Books,H1.1.1.02..E.books,H1.1.1.03..Databases.and.Other.Downloadable.Services,H1.1.1.04..Computer.software,H1.1.1.05..Connectivity,H1.1.1.06..Integrated.Library.systems,H1.1.1.07..Corporate.Discount.Programs,H1.1.1.08..Municipal.and.Local.government,H1.1.1.92..Other.Types.of.Consortia,H1.2.1.F..No,H1.2.1.T..Yes,H1.2.2..If.Yes..provide.number.of.Friends.or.Foundations.organizations.your.public.library.works.with..,H1.3.1.F..No,H1.3.1.T..Yes,H1.3.2.10..Instagram,H1.3.2.11..Blogs,H1.3.2.12..Twitter,H1.3.2.13..Facebook,H1.3.2.14..Google.,H1.3.2.15..RSS.feeds,H1.3.2.16..Flickr,H1.3.2.17..YouTube,H1.3.2.18..LinkedIn,H1.3.2.19..Pinterest,H1.3.2.20..Tumblr,H1.3.2.90..Other.Social.Media,H1.4.1.F..No,H1.4.1.T..Yes,H1.4.2..If.Yes..how.many...,H1.4.3.21..Community.museums,H1.4.3.22..Art.galleries,H1.4.3.23..Municipal.cultural.planning.partnerships,H1.4.3.24..Archives,H1.4.3.25..Heritage.Organizations,H1.4.3.26..Ethno.cultural.and.Newcomer.Service.Organizations,H1.4.3.93..Other.Cultural.Partners,H1.5.1.F..No,H1.5.1.T..Yes,H1.5.2..If.Yes..how.many.,H1.5.3.40..Early.Childhood.Organizations,H1.5.3.41..School.boards..including.local.schools.and.local.education.authorities,H1.5.3.42..Community.Colleges,H1.5.3.43..Universities,H1.5.3.44..Distance.Education,H1.5.3.94..Other.Education.Sector.Partners,H1.5.4..Please.provide.highlights.or.examples.of.your.library.s.partnerships.with.the.Education.sector.,H1.7.1.F..No,H1.7.1.T..Yes,H1.7.2.31..ServiceOntario,H1.7.2.32..ESDC,H1.7.2.34..Municipal.services..e.g..licences.,H1.7.2.35..Health,H1.7.2.36..CAP.Youth,H1.7.2.91..Other.government.Service.Partnerships,H1.8.1.F..No,H1.8.1.T..Yes,H1.8.2.PC..Please.outline.your.projects.in.the.field.below..Provide.year.the.project.is.planned.for.,H1.8.3.F..No,H1.8.3.T..Yes,H1.8.4.TN..Please.outline.your.technology.needs.in.the.field.below.,H1.9.1.F..No,H1.9.1.T..Yes,H1.9.2.51..Chamber.of.Commerce,H1.9.2.52..Business.Improvement.Area..BIA.,H1.9.2.95..Other.Business.and.Economic.Sector.Partnerships,P1.1..Resident.Population.Served,P1.2..Contracting.Population.Served,P2.1..Contracting.Households.Served,P2.2..Resident.Households.Served
1045,Red Rock Twp,L0291,2016,Ontario Library Service - North,Public or Union Library,P.O. Box 285 ,42 Salls Street ,Red Rock,Ontario,P0T2P0,www.olsn.ca/redrock,508,0,"3,003",239,0,"3,242","72,209",0,0,0,"4,323",0,0,"1,576","5,899",0,0,0,991,"82,341",0,0,0,0,0,"10,832","7,305","3,527","55,868",765,"3,415",951,0,"1,921",0,0,0,"7,348","81,100",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,20,3,18,0,0,4,4,2,6,2,0,1,0,1,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,"6,894",102,"1,046",18,1,326,26,71,7,0,0,24,6,0,0,0,0,0,0,0,0,228,16,0,0,0,0,28,4,97,24,22,1,0,0,0,0,0,0,88,5,109,10,35,2,206,206,0,0,131,27,158,56,14,53,9,0,5,2,2,5,15,0,100,72,124,0,1,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,"8,500",0,0,0,0,0,895,0,0,381
1046,Renfrew,L0292,2016,Southern Ontario Library Service,Public or Union Library,13 Railway Avenue ,13 Railway Avenue ,Renfrew,Ontario,K7V3A9,www.renfrew.library.on.ca,"3,806",0,"16,720",0,0,"16,720","475,747",0,0,0,0,0,"2,541","4,780","7,321",0,"23,243",0,"1,077","524,108",0,0,0,0,0,"35,536","25,921","9,615","395,514","2,317","78,195","1,724",24,"1,372",0,0,0,"8,853","523,535",0,0,1,1,0,0,0,0,0,1,0,0,35,1,2,1,0,0,0,0,1,17,0,0,3,30,3,1.5,10,10,10,0,3,0,1,0,1,0,0,0,0,0,0,1,50.5,0,0,0,0,0,0,0,0,0,"87,439",746,"5,848","1,158",139,213,72,"1,432",104,134,68,863,50,5,1,20,1,0,0,0,0,521,66,198,63,361,47,0,0,0,0,222,62,78,3,0,0,0,0,65,5,89,11,489,54,"2,570","2,478","2,480",937,"1,518",138,"1,656",184,275,135,288,0,52,7,38,16,5,20,"1,086",270,363,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,1,0,0,1,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2,940",0,1,1,1,0,"8,220",0,0,"3,971"
1047,Restoule LSB,L0293,2016,Ontario Library Service - North,Contracting LSB,General Delivery ,General Delivery ,Restoule,Ontario,P0H2R0,http://computerfella.wordpress.com/,0,0,"2,698",0,0,"2,698","1,545",0,0,0,0,0,0,0,0,0,0,0,0,"4,243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,243","4,243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0
1048,Richmond Hill,L0294,2016,Southern Ontario Library Service,Public or Union Library,1 Atkinson Street ,1 Atkinson Street ,Richmond Hill,Ontario,L4C0H5,www.rhpl.richmondhill.on.ca,"55,059",0,"118,499","3,700",0,"122,199","10,064,566",0,0,0,0,0,"18,313",0,"18,313","1,238","302,385","17,007","236,200","10,761,908",0,0,"427,323","232,781","660,104","1,070,841","692,696","378,145","6,972,050","50,063","1,026,751","57,343","81,927","279,869","662,099",0,0,"560,965","10,761,908","427,324",0,1,3,1,0,1,1,0,0,0,0,35,26,5,0,11,0,8,71,15,233.5,0,0,73,"1,177.50",0,0,149,129,22,16,0,0,1,0,1,0,1,3,0,1,1,1,66.5,3,148,0,0,0,0,0,0,0,"2,135,870","3,171","58,069","19,243",974,"10,907",543,"3,596",30,13,1,"11,964",635,"1,529",113,"2,032",169,8,1,197,18,15,2,427,139,"1,682",127,494,67,"2,058",89,121,9,"1,778",37,0,0,0,0,70,2,"1,774",211,161,4,796,658,"7,053","2,651","29,938","11,688","41,626","5,539","3,103","9,551","24,412",0,715,5,191,201,5,567,"25,044","30,345","11,240",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,2,0,0,1,0,0,0,1,0,1,5,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,"796,900",0,1,1,0,1,"206,850",0,0,"65,114"
1049,Rideau Lakes Public Library,L0498,2016,Southern Ontario Library Service,Public or Union Library,Box 189 ,24 Halladay Street ,Elgin,Ontario,K0G1E0,www.rideaulakeslibrary.ca,"5,718","-3,915","32,750","12,126",0,"44,876","408,033",0,0,"2,125","8,003",0,"5,985","21,057","37,170","1,895","10,702","6,500","2,064","511,240",0,0,0,0,0,"51,002","40,810","10,192","334,420","17,895","46,145","4,328","6,166","5,274",0,0,0,"49,194","514,424",734,0,1,2,0,0,1,0,0,1,0,0,35,1,0,0,0,0,0,0,1,28,3,74,3,18,10,18,11,11,11,16,6,0,1,0,1,0,0,0,0,0,0,1,29,4,52,0,0,0,0,0,0,0,"86,787",476,"5,933",510,34,673,25,25,10,0,0,"2,835",189,50,5,0,0,0,0,0,0,0,0,300,60,0,0,70,26,300,10,0,0,0,0,0,0,0,0,0,0,"1,170",117,0,0,"1,700","1,474","1,747",966,"1,428",231,"1,659",369,54,5,124,0,25,5,22,22,15,15,660,413,986,1,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,1,0,0,1,1,0,0,0,1,4,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,"4,000",0,0,0,0,0,"9,050",0,0,"7,661"
1050,Robinson  LSB,L0297,2016,Ontario Library Service - North,Contracting LSB,20563 Hwy 540 475 ,20563 Hwy 540 475 ,Silver Water,Ontario,P0P1Y0,robinlsb@ontera.net,0,0,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
1051,Rossport LSB,L0299,2016,Ontario Library Service - North,Contracting LSB,P.O. Box 62 ,,Rossport,Ontario,P0T2R0,,0,0,289,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0
1052,Russell,L0300,2016,Southern Ontario Library Service,Public or Union Library,1053 Concession 280 ,1053 Concession 280 ,Russell,Ontario,K4R1E1,www.russellbiblio.com,"6,085",0,"15,272",454,0,"15,726","577,098",0,0,850,0,"4,857","3,101","3,149","11,957","7,048","22,925","26,800","32,418","693,972",0,0,"23,918",0,"23,918","60,491","47,636","12,855","497,254","1,725","64,775","2,545","5,438","22,213","11,821",0,0,"27,710","693,972","23,918",0,1,2,0,0,0,1,0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,7,103,18,9,16,14,2,2,0,0,1,0,1,0,1,2,0,1,1,1,54,1,54,0,0,0,0,0,0,0,"85,616",512,"7,776","1,219",88,342,28,"1,487",110,136,55,293,9,25,2,0,0,0,0,0,0,409,12,445,33,18,8,5,2,259,21,403,38,964,13,0,0,0,0,44,2,267,40,"1,450",50,"1,986","1,803","2,231","1,626","1,325",915,"2,240","1,707",41,6,283,5,35,3,15,23,15,8,"1,016",604,831,1,2,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,22,1,1,0,0,1,0,16,0,1,4,0,1,0,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,"36,500",0,1,0,0,2,"16,520",0,0,"6,129"
1053,Sables-Spanish Rivers Twp,L0303,2016,Ontario Library Service - North,Public or Union Library,185 Grove P.O. Box 40 ,185 Grove Street ,Massey,Ontario,P0P1P0,Http://www.masseylibrary.com,"1,146",0,"7,128","5,725",0,"12,853","157,798",0,0,0,0,0,0,0,0,611,"10,695",0,931,"182,888",0,0,"15,000",0,"15,000","15,852","14,852","1,000","107,176","2,079","18,678","6,046",931,"1,363",0,0,0,"29,328","181,453",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,74,1,10,0,0,9,9,9,4,0,0,1,0,1,0,0,0,0,0,0,1,43,1,14,0,0,0,0,0,0,0,"15,163",105,590,150,1,416,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,338,232,232,392,91,483,35,189,0,27,0,5,2,10,5,1,0,166,0,130,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"12,500",0,1,"8,000",0,0,0,0,0,"3,214",0,0,"1,878"
1054,Sachigo Lake FN,L1084,2016,Ontario Library Service - North,First Nations Library,General Delivery ,,Sachigo Lake,Ontario,P0V2P0,,75,0,0,630,"13,000","13,630","15,918",0,0,0,0,0,"14,987",0,"14,987",0,0,0,0,"44,535",0,0,0,0,0,0,0,0,"28,918",0,0,0,0,0,0,0,0,0,"28,918",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,0,3,5,0,1,0,1,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,"2,650",32,151,0,0,10,6,0,0,0,0,3,5,8,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,8,3,0,0,38,3,23,3,30,3,0,0,8,4,0,0,0,0,0,0,53,0,53,8,8,0,0,0,0,0,0,0,10,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0
1055,Sagamok Anishnawbek FN,L0432,2016,Ontario Library Service - North,First Nations Library,Box 610 ,,Massey,Ontario,P0P1P0,,213,0,"3,073",0,"13,000","16,073","33,896",0,0,0,0,0,"2,500",0,"2,500",0,0,0,0,"52,469",0,0,0,0,0,"4,602","4,602",0,"37,279","2,249",0,0,"1,754",0,0,0,0,0,"45,884",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,1,0,1,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,780,9,83,14,1,15,1,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,1,1,0,0,2,1,0,0,4,10,0,0,31,0,31,31,17,0,17,0,1,0,1,0,30,0,36,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,578",0,0,0
1056,Saugeen FN,L0415,2016,Southern Ontario Library Service,First Nations Library,"GMB # 3, Site #3 ",812 French Bay Road ,Southampton,Ontario,N0H2L0,,205,0,"2,051",0,"13,000","15,051","40,000",0,0,0,0,0,0,0,"3,054",0,0,0,"1,920","60,025",0,0,0,0,0,"6,900","6,500",400,"26,748","1,000","8,000","3,500","1,920",0,0,0,0,0,"48,068",0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,21,0,0,0,0,0,0,13,4,10,10,0,5,0,0,0,0,1,0,0,0,0,1,1,1,21,0,0,0,0,0,0,0,0,0,"3,089",18,429,10,1,40,2,90,1,12,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,30,1,8,1,0,0,12,1,30,2,80,1,16,1,20,1,40,2,30,1,0,0,0,0,36,20,56,20,65,8,27,9,6,2,12,21,12,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"256,000",0,1,"30,000",0,0,0,0,0,802,0,0,0
1057,Sault Ste. Marie,L0191,2016,Ontario Library Service - North,Public or Union Library,50 East Street ,,Sault Ste. Marie,Ontario,P6A3C3,www.ssmpl.ca,"18,587","-154,131","160,595","207,474",0,"368,069","2,811,035",0,"2,875",0,"1,937",0,"14,660","108,215","127,687","53,216","60,585",0,0,"3,442,279",0,"50,000",0,0,"50,000","134,464","89,502","44,962","2,637,174","18,306","413,379","55,383",0,0,0,0,0,"158,891","3,417,597",0,0,1,2,0,0,0,1,0,0,0,1,35,5,3,0,27,0,0,0,0,0,0,0,35,634,78,162,50,37,10,13,0,0,1,0,1,0,1,1,0,1,1,1,68,2,80,0,0,0,0,0,0,0,"412,221",863,"23,365","7,210",333,"6,483",141,390,46,0,0,0,0,344,46,0,0,0,0,0,0,0,0,330,122,0,0,6,1,"1,265",56,"1,359",78,"2,749",13,0,0,0,0,0,0,213,24,"3,016",3,"1,744","1,542","1,845","1,117","4,236","2,668","6,904","1,438",462,"1,277","1,034",0,526,5,105,128,5,2,"7,521","2,694","4,034",0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"73,368","7,976","1,735","34,590"
1058,Schreiber Twp,L0301,2016,Ontario Library Service - North,Public or Union Library,P.O. Box 39 ,314  Scotia Street ,Schreiber,Ontario,P0T2S0,www.schreiberlibrary.ca,868,-261,"3,871",355,0,"4,226","110,285",0,0,425,"4,854",0,"4,127","6,196","15,602","3,284","2,201",0,"3,220","139,107",0,0,0,0,0,"9,855","6,645","3,210","82,688","3,727","11,022","2,283",0,"1,974",0,0,289,"28,592","140,430",0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,0,0,2,40,2,12,0,0,5,5,5,6,4,0,1,0,1,0,0,0,0,1,2,1,36,0,0,0,0,0,0,0,0,0,"9,526",201,"3,836",407,13,273,15,61,6,0,0,0,0,0,0,0,0,0,0,0,0,200,4,0,0,0,0,121,2,389,31,"1,025",112,"1,188",8,0,0,0,0,100,1,72,9,0,0,133,133,306,161,124,66,190,30,26,730,113,0,25,2,18,18,5,15,115,32,693,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,4,1,0,1,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"127,000",0,1,"5,360",0,1,1,0,0,"1,059",79,0,670
